caseNum,date,confidence,species,age,pathogen,numFish,fish,numPositive,prevalence,comments,location,latitude,longitude
C16-017,1/20/16,High,SH,yearling,,60,TRUE,0,0,,"Feather River, California",40.25603485,-121.1524277
C16-018,1/21/16,High,SH,adult,,11,TRUE,0,0,,"Feather River, California",40.25603485,-121.1524277
C16-019,1/21/16,High,SH,adult,,4,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C16-020,1/26/16,High,SH,adult,,30,TRUE,0,0,,"Nimbus, California",38.62945175,-121.2159576
C16-021,1/26/16,High,SH,yearling,,60,TRUE,0,0,,"Mad River, California",40.45228958,-123.5088425
C16-022,1/26/16,High,SH,adult,,60,TRUE,0,0,,"Mad River, California",40.45228958,-123.5088425
C16-023,1/28/16,High,SH,adult,,8,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C16-024,1/28/16,High,COHO,NR,,60,TRUE,0,0,,"Big Creek Hatchery, California",37.25510025,-119.6175232
C16-025,1/27/16,High,SH,adult,,9,TRUE,0,0,,"Feather River, California",40.25603485,-121.1524277
C16-026,2/2/16,High,CHIN,fing,,60,TRUE,0,0,SJRPP,"Silverado, California",33.74740982,-117.6385727
C16-027,2/2/16,High,KOK,fry,,60,TRUE,0,0,Buck's Lake,"Silverado, California",33.74740982,-117.6385727
C16-028,2/2/16,High,KOK,fry,,60,TRUE,0,0,Huntington Lake,"Silverado, California",33.74740982,-117.6385727
C16-029,2/3/16,High,SH,adult,,3,TRUE,0,0,,"Feather River, California",40.25603485,-121.1524277
C16-030,2/2/16,High,SH,adult,,30,TRUE,0,0,,"Nimbus, California",38.62945175,-121.2159576
C16-031,2/3/16,High,SH,NR,,60,TRUE,0,0,,"Trinity River, California",41.184532,-123.706795
C16-032,2/4/16,High,SH,adult,,1,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C16-033,2/9/16,High,COHO,yearling,,60,TRUE,0,0,,"Iron Gate, California",37.25510025,-119.6175232
C16-034,2/10/16,High,RT,adult,,60,TRUE,0,0,RTS,"Darrah Springs Hatchery, California",40.43223953,-121.9827576
C16-035,2/10/16,High,SH,adult,,3,TRUE,0,0,,"Feather River, California",40.25603485,-121.1524277
C16-036,2/18/16,High,SH,yearling,,60,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C16-037,2/18/16,High,SH,adult,,2,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C16-038,2/22/16,High,RT,yearling,,60,TRUE,0,0,RTP,"Crystal Lake Hatchery, California",39.32225037,-120.5701904
C16-039,2/24/16,High,RT,NR,,60,TRUE,0,0,RTS-15,"Fish Springs Trout Hatchery, California",37.0737114,-118.2519379
C16-040,2/25/16,High,SH,NR,,60,TRUE,0,0,,"Warm Springs , California",37.48048019,-121.9169006
C16-041,2/25/16,High,SH,adult,,25,TRUE,0,0,,"Warm Springs , California",37.48048019,-121.9169006
C16-042,3/1/16,High,SH,adult,,7,TRUE,0,0,,"Nimbus, California",38.62945175,-121.2159576
C16-043,3/3/16,High,RT,adult,,3,TRUE,0,0,Redband rescues-MooseheadF/EdsonM #201-203,"Mount Shasta Fish Hatchery, California",41.31306839,-122.312561
C16-044,3/9/16,High,CHIN,fry,,60,TRUE,0,0,Klamath R Irongate,"Silverado, California",33.74740982,-117.6385727
C16-045,3/9/16,High,KOK,fry,,60,TRUE,0,0,WA state,"Silverado, California",33.74740982,-117.6385727
C16-046,3/9/16,High,RT,0,,60,TRUE,0,0,"ELT, RTC, RTS","Mojave River, California",35.04673767,-116.4307632
C16-047,3/17/16,High,RT,adult,,4,TRUE,0,0,Moosehead Crk #204-207,"Mount Shasta Fish Hatchery, California",41.31306839,-122.312561
C16-048,4/4/16,High,RT,adult,,2,TRUE,0,0,"#208,209 MooseheadF/EdsonM","Mount Shasta Fish Hatchery, California",41.31306839,-122.312561
C16-049,4/6/16,High,RT,fry,,60,TRUE,0,0,Fp resistant/W.Virginia via Utah,"Silverado, California",33.74740982,-117.6385727
C16-050,4/6/16,High,RT,adult,,55,TRUE,0,0,RTKJ,"June Lake, California",37.78025055,-119.0751038
C16-051,4/12/16,High,RT,adult,,3,TRUE,0,0,"#210,211,211","Mount Shasta Fish Hatchery, California",41.31306839,-122.312561
C16-052,4/12/16,High,CT,yearling,,60,TRUE,0,0,Lahontan Pilot Peak,"Moccasin Creek, California",37.25510025,-119.6175232
C16-053,4/26/16,High,RT,fing,,60,TRUE,0,0,ELT-A 6month,"Kern River, California",36.69667053,-118.3980637
C16-054,4/27/16,High,RT,yearling,,60,TRUE,0,0,,"Black Rock Hatchery, California",37.25510025,-119.6175232
C16-055,4/28/16,High,RT,adult,,5,TRUE,0,0,#213-217,"Mount Shasta Fish Hatchery, California",41.31306839,-122.312561
C16-056,5/2/16,High,RT,NR,,60,TRUE,0,0,"ELT, RTS","Fillmore Trout Hatchery, California",34.39847183,-118.9133224
C16-057,5/9/16,High,RT,adult,,3,TRUE,0,0,#218-220,"Mount Shasta Fish Hatchery, California",41.31306839,-122.312561
C16-058,5/18/16,High,CT,adult,,60,TRUE,0,0,,"Heenan Lake, California",38.65074158,-119.6596603
C16-059,5/17/16,High,RT,fry,,1,FALSE,0,0,RTS,"American River Hatchery, California",37.25510025,-119.6175232
C16-060,5/24/16,High,RT,adult,,1,TRUE,0,0,#221,"Mount Shasta Fish Hatchery, California",41.31306839,-122.312561
C16-061,5/25/16,High,CHIN,yearling,,60,TRUE,0,0,Spring-run,"Trinity River, California",41.184532,-123.706795
C16-062,5/25/16,High,CT,fing,,60,TRUE,0,0,6 month,"Hot Creek, California",37.70129013,-118.7706528
C16-063,5/30/16,High,GT,adult,,60,TRUE,0,0,,"Cottonwood Basin Lakes, California",37.25510025,-119.6175232
C16-064,6/8/16,High,RT,adult,,4,TRUE,0,0,"#222,223,224,225","Mount Shasta Fish Hatchery, California",41.31306839,-122.312561
C16-065,7/6/16,High,NR,NR,,60,TRUE,0,0,,"Mount Shasta Fish Hatchery, California",41.31306839,-122.312561
C16-066,7/7/16,High,CT,fry,,10,TRUE,0,0,"Lahontan, Independence Strain","American River Hatchery, California",37.25510025,-119.6175232
C16-067,7/13/16,High,RT,NR,,60,TRUE,0,0,RTS lower series,"Darrah Springs Hatchery, California",40.43223953,-121.9827576
C16-068,8/4/16,High,CHIN,adult,,2,TRUE,0,0,captive spring-run broodstock,"San Joaquin , California",36.74862289,-120.5013504
C16-069,8/31/16,High,RT,yearling,,60,TRUE,0,0,RTS-15,"Moccasin Creek, California",37.25510025,-119.6175232
C16-070,9/13/16,High,CHIN,adult,,2,TRUE,0,0,SCARF cross#1-2,"San Joaquin , California",36.74862289,-120.5013504
C16-071,9/19/16,High,CHIN,adult,,10,TRUE,0,0,SCS crosses #3-12,"San Joaquin , California",36.74862289,-120.5013504
C16-072,9/20/16,High,BK,0,,60,TRUE,0,0,,"San Joaquin , California",36.74862289,-120.5013504
C16-073,9/20/16,High,RT,0,,60,TRUE,0,0,,"San Joaquin , California",36.74862289,-120.5013504
C16-074,9/21/16,High,CHIN,adult,,29,TRUE,0,0,SCS for SJRRP #1-8,"Feather River, California",40.25603485,-121.1524277
C16-075,9/22/16,High,CHIN,adult,,10,TRUE,0,0,SCS crosses#13-22,"San Joaquin , California",36.74862289,-120.5013504
C16-076,9/23/16,High,CHIN,adult,,108,TRUE,0,0,SCS #9-35,"Feather River, California",40.25603485,-121.1524277
C16-077,9/26/16,High,CHIN,adult,,200,TRUE,0,0,SCS #36-85,"Feather River, California",40.25603485,-121.1524277
C16-078,9/26/16,High,CHIN,adult,,21,TRUE,0,0,SCS crosses#23-43,"San Joaquin , California",36.74862289,-120.5013504
C16-079,9/28/16,High,CHIN,adult,,20,TRUE,0,0,SCS #86-90,"Feather River, California",40.25603485,-121.1524277
C16-080,9/29/16,High,CHIN,adult,,18,TRUE,0,0,SCS,"Trinity River, California",41.184532,-123.706795
C16-081,9/29/16,High,CHIN,adult,,8,TRUE,0,0,SCS crosses #44-51,"San Joaquin , California",36.74862289,-120.5013504
C16-082,10/3/16,High,CHIN,yearling,,60,TRUE,0,0,SCS,"Trinity River, California",41.184532,-123.706795
C16-083,10/3/16,High,CHIN,adult,,42,TRUE,0,0,SCS,"Trinity River, California",41.184532,-123.706795
C16-084,10/3/16,High,CHIN,adult,,65,TRUE,0,0,Inland,"Feather River, California",40.25603485,-121.1524277
C16-085,10/3/16,High,CHIN,adult,,16,TRUE,0,0,SCS crosses#52-67,"San Joaquin , California",36.74862289,-120.5013504
C16-086,10/5/16,High,CHIN,yearling,,60,TRUE,0,0,SCS,"Iron Gate, California",37.25510025,-119.6175232
C16-087,10/5/16,High,BN,0,,60,TRUE,0,0,,"Mount Shasta Fish Hatchery, California",41.31306839,-122.312561
C16-088,10/6/16,High,CHIN,adult,,4,TRUE,0,0,SCS crosses#68-71,"San Joaquin , California",36.74862289,-120.5013504
C16-089,10/10/16,High,CHIN,adult,,60,TRUE,0,0,FCS,"Feather River, California",40.25603485,-121.1524277
C16-090,10/10/16,High,CHIN,adult,,1,TRUE,0,0,SCS cross#72,"San Joaquin , California",36.74862289,-120.5013504
C16-091,10/12/16,High,RT,adult,,60,TRUE,0,0,RTHWY,"San Joaquin , California",36.74862289,-120.5013504
C16-092,10/13/16,High,BK,NR,,40,TRUE,0,0,"#4,5 marked with ""10""","Cottonwood Basin Lakes, California",37.25510025,-119.6175232
C16-092,10/13/16,High,CT,NR,,1,TRUE,0,0,,"Cottonwood Basin Lakes, California",37.25510025,-119.6175232
C16-093,10/17/16,High,CHIN,adult,,60,TRUE,0,0,FCS Inland,"Feather River, California",40.25603485,-121.1524277
C16-094,10/18/16,High,CHIN,adult,,25,TRUE,0,0,FCS  ,"Mokelumne River, California",38.1606369,-121.2084808
C16-095,10/24/16,High,CHIN,adult,,50,TRUE,0,0,FCS,"Trinity River, California",41.184532,-123.706795
C16-096,10/25/16,High,CHIN,adult,,30,TRUE,0,0,FCS,"Mokelumne River, California",38.1606369,-121.2084808
C16-097,10/24/16,High,CHIN,yearling,,60,TRUE,0,0,Thermalito annex; Inland: FCS,"Feather River, California",40.25603485,-121.1524277
C16-098,10/27/16,High,BN,adult,CTV,60,TRUE,2,0.033333333,,"Mount Shasta Fish Hatchery, California",41.31306839,-122.312561
C16-099,11/1/16,High,CHIN,adult,,5,TRUE,0,0,FCS,"Mokelumne River, California",38.1606369,-121.2084808
C16-100,11/3/16,High,CHIN,adult,,42,TRUE,0,0,FCS,"Nimbus, California",38.62945175,-121.2159576
C16-101,11/7/16,High,CHIN,adult,,20,TRUE,0,0,FCS,"Nimbus, California",38.62945175,-121.2159576
C16-102,11/7/16,High,CHIN,adult,,10,TRUE,0,0,FCS,"Trinity River, California",41.184532,-123.706795
C16-103,11/8/16,High,CHIN,adult,,60,TRUE,0,0,FCS,"Feather River, California",40.25603485,-121.1524277
C16-104,11/9/16,High,BN,adult,,60,TRUE,0,0,,"Hot Creek, California",37.70129013,-118.7706528
C16-105,11/9/16,High,RT,adult,,60,TRUE,0,0,RTC,"Hot Creek, California",37.70129013,-118.7706528
C16-106,11/14/16,High,CHIN,adult,,60,TRUE,0,0,,"Nimbus, California",38.62945175,-121.2159576
C16-107,11/14/16,High,GT,fing,,60,TRUE,0,0,GT-WY-16 production,"Silverado, California",33.74740982,-117.6385727
C16-108,11/14/16,High,GT,fing,,60,TRUE,0,0,GT-WY-16  selects,"Silverado, California",33.74740982,-117.6385727
C16-109,11/14/16,High,CHIN,adult,,60,TRUE,0,0,FCS,"Merced River, California",37.64046097,-120.4578018
C16-110,11/14/16,High,BK,adult,,60,TRUE,0,0,,"Crystal Lake Hatchery, California",39.32225037,-120.5701904
C16-111,11/15/16,High,RT,adult,,60,TRUE,0,0,RTC,"Mount Shasta Fish Hatchery, California",41.31306839,-122.312561
C16-112,11/15/16,High,CHIN,adult,,60,TRUE,0,0,FCS,"Mokelumne River, California",38.1606369,-121.2084808
C16-113,11/15/16,High,BK,NR,,20,TRUE,0,0,Rock Crk Water Supply,"Crystal Lake Hatchery, California",39.32225037,-120.5701904
C16-113,11/15/16,High,BN,NR,,20,TRUE,0,0,Rock Crk Water Supply,"Crystal Lake Hatchery, California",39.32225037,-120.5701904
C16-113,11/15/16,High,RT,NR,,20,TRUE,0,0,Rock Crk Water Supply,"Crystal Lake Hatchery, California",39.32225037,-120.5701904
C16-114,11/16/16,High,KOK,adult,,60,TRUE,0,0,,"Whiskeytown, California",40.63935089,-122.559021
C16-115,12/5/16,High,CHIN,adult,IHN,60,TRUE,6,0.1,FCS,"Nimbus, California",38.62945175,-121.2159576
C16-116,12/6/16,High,CHIN,adult,IHN,60,TRUE,1,0.016666667,,"Mokelumne River, California",38.1606369,-121.2084808
C16-117,12/13/17,High,RT,fing,,60,TRUE,0,0,RTS-TRP,"Mokelumne River, California",38.1606369,-121.2084808
C16-118,12/15/17,High,CHIN,adult,IHN,10,TRUE,7,0.7,FCS,"Nimbus, California",38.62945175,-121.2159576
C16-119,12/20/17,High,CHIN,adult,IHN,10,TRUE,2,0.2,FCS,"Mokelumne River, California",38.1606369,-121.2084808
C16-120,12/20/17,High,RT,NR,,30,TRUE,0,0,ELT,"American River Hatchery, California",37.25510025,-119.6175232
C16-120,12/20/17,High,LCT,NR,,30,TRUE,0,0,,"American River Hatchery, California",37.25510025,-119.6175232
C16-121,12/20/17,High,SH,adult,,1,TRUE,0,0,,"Nimbus, California",38.62945175,-121.2159576
C16-122,12/20/17,High,RT,NR,,5,TRUE,0,0,RTC-15,"Moccasin Creek, California",37.25510025,-119.6175232
C16-123,12/22/17,High,SH,adult,,60,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C16-124,12/27/17,High,SH,adult,IHN,4,TRUE,1,0.25,,"Nimbus, California",38.62945175,-121.2159576
C17-001,1/3/17,High,SH,adult,,2,TRUE,0,0,,"Nimbus, California",38.62945175,-121.2159576
C17-002,1/3/17,High,CHIN,fry,,10,TRUE,0,0,FCS FRH alevins stack/tank,"Chico State University, California",33.9800415,-117.3213272
C17-003,1/4/17,High,SH,adult,IHN,50,TRUE,1,0.02,,"Feather River, California",40.25603485,-121.1524277
C17-004,1/5/17,High,SH,adult,,15,TRUE,0,0,,"Warm Springs , California",37.48048019,-121.9169006
C17-005,1/10/17,High,SH,adult,,15,TRUE,0,0,,"Trinity River, California",41.184532,-123.706795
C17-006,1/9/17,High,RT,adult,,60,TRUE,0,0,ELT,"Mount Shasta Fish Hatchery, California",41.31306839,-122.312561
C17-007,1/10/17,High,SH,adult,,10,TRUE,0,0,,"Feather River, California",40.25603485,-121.1524277
C17-008,1/10/17,High,SH,adult,IHN,10,TRUE,1,0.1,,"Nimbus, California",38.62945175,-121.2159576
C17-009,1/17/17,High,SH,adult,,5,TRUE,0,0,,"Nimbus, California",38.62945175,-121.2159576
C17-010,1/17/17,High,RT,adult,,60,TRUE,0,0,RTS,"Mount Shasta Fish Hatchery, California",41.31306839,-122.312561
C17-011,1/18/17,High,SH,adult,,60,TRUE,0,0,,"Feather River, California",40.25603485,-121.1524277
C17-012,1/19/17,High,SH,adult,,30,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C17-013,1/24/17,High,SH,adult,,15,TRUE,0,0,,"Nimbus, California",38.62945175,-121.2159576
C17-014,1/24/17,High,SH,adult,,60,TRUE,0,0,,"Mad River, California",40.45228958,-123.5088425
C17-015,1/26/17,High,SH,adult,,20,TRUE,0,0,,"Warm Springs , California",37.48048019,-121.9169006
C17-016,1/26/17,High,SH,adult,,12,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C17-017,1/25/17,High,COHO,adult,,13,TRUE,0,0,#164-176,"Warm Springs , California",37.48048019,-121.9169006
C17-018,1/26/17,High,COHO,adult,,9,TRUE,0,0,,"Big Creek Hatchery, California",37.25510025,-119.6175232
C17-019,1/30/17,High,CHIN,fry,,60,TRUE,0,0,CHIN-FR-16,"Silverado, California",33.74740982,-117.6385727
C17-020,1/30/17,High,RT,fry,,60,TRUE,0,0,HoferxHarrison,"Silverado, California",33.74740982,-117.6385727
C17-021,1/31/17,High,SH,adult,IHN,11,TRUE,1,0.090909091,,"Nimbus, California",38.62945175,-121.2159576
C17-022,1/31/17,High,RT,yearling,,60,TRUE,0,0,RTP,"Crystal Lake Hatchery, California",39.32225037,-120.5701904
C17-023,2/1/17,High,SH,adult,,54,TRUE,0,0,,"Feather River, California",40.25603485,-121.1524277
C17-024,1/30/17,High,COHO,adult,,21,TRUE,0,0,#177-197,"Warm Springs , California",37.48048019,-121.9169006
C17-025,2/2/17,High,SH,adult,,20,TRUE,0,0,,"Warm Springs , California",37.48048019,-121.9169006
C17-026,2/7/17,High,SH,yearling,,60,TRUE,0,0,,"Trinity River, California",41.184532,-123.706795
C17-027,2/8/17,High,SH,NR,,60,TRUE,0,0,,"Nimbus, California",38.62945175,-121.2159576
C17-028,2/7/17,High,SH,adult,,20,TRUE,0,0,,"Nimbus, California",38.62945175,-121.2159576
C17-029,2/23/17,High,SH,NR,,60,TRUE,0,0,,"Warm Springs , California",37.48048019,-121.9169006
C17-030,2/23/17,High,SH,adult,,1,TRUE,0,0,,"Warm Springs , California",37.48048019,-121.9169006
C17-031,2/28/17,High,COHO,NR,,60,TRUE,0,0,,"Kingfisher Flat, California",37.25510025,-119.6175232
C17-032,3/1/17,High,COHO,NR,,60,TRUE,0,0,,"Iron Gate, California",37.25510025,-119.6175232
C17-033,3/6/17,High,KOK,fry,,60,TRUE,0,0,,"Silverado, California",33.74740982,-117.6385727
C17-034,3/6/17,High,SH,yearling,,60,TRUE,0,0,,"Mad River, California",40.45228958,-123.5088425
C17-035,3/8/17,High,COHO,yearling,,60,TRUE,0,0,,"Trinity River, California",41.184532,-123.706795
C17-036,3/15/17,High,RT,adult,,25,TRUE,0,0,,"Eagle Lake, California",40.64317322,-120.7392349
C17-037,3/22/17,High,RT,NR,,60,TRUE,0,0,RT-C-15,"Moccasin Creek, California",37.25510025,-119.6175232
C17-038,3/22/17,High,RT,adult,,35,TRUE,0,0,,"Eagle Lake, California",40.64317322,-120.7392349
C17-039,4/4/17,High,RT,fry,,60,TRUE,0,0,Fp resistant/West Virginia strain,"Silverado, California",33.74740982,-117.6385727
C17-040,4/24/17,High,CHIN,fing,,60,TRUE,0,0,FCS,"Feather River, California",40.25603485,-121.1524277
C17-041,5/9/17,High,CHIN,fing,,60,TRUE,0,0,FCS,"Nimbus, California",38.62945175,-121.2159576
C17-042,5/9/17,High,RT,adult,,60,TRUE,0,0,Kamloop,"June Lake, California",37.78025055,-119.0751038
C17-043,5/23/17,High,CHIN,NR,,60,TRUE,0,0,FCS,"Merced River, California",37.64046097,-120.4578018
C17-044,5/24/17,High,CT,adult,CTV,60,TRUE,1,0.016666667,LCT,"Heenan Lake, California",38.65074158,-119.6596603
C17-045,5/30/17,High,CHIN,fing,,60,TRUE,0,0,CHIN-SR-2016,"Trinity River, California",41.184532,-123.706795
C17-046,6/12/17,High,RT,fing,,60,TRUE,0,0,RTHWY  6months+,"San Joaquin , California",36.74862289,-120.5013504
C17-047,7/12/17,High,CT,yearling,,60,TRUE,0,0,,"Moccasin Creek, California",37.25510025,-119.6175232
C17-048,7/20/17,High,CT,NR,,60,TRUE,0,0,LCT,"Wolf Creek, California",38.58472061,-119.6911469
C17-048,7/20/17,High,CT,adult,,2,FALSE,0,0,,"Wolf Creek, California",38.58472061,-119.6911469
C17-050,7/26/17,High,RT,NR,,60,TRUE,0,0,RT Co-K Hofers,"Hot Creek, California",37.70129013,-118.7706528
C17-051,7/26/17,High,RT,yearling,,60,TRUE,0,0,RTS-16,"Black Rock Hatchery, California",37.25510025,-119.6175232
C17-052,8/3/17,High,RT,fry,,60,TRUE,0,0,,"Fillmore Trout Hatchery, California",34.39847183,-118.9133224
C17-053,8/15/17,High,RT,NR,,60,TRUE,0,0,RTC and RTS lower series,"Darrah Springs Hatchery, California",40.43223953,-121.9827576
C17-054,8/22/17,High,RT,NR,,60,TRUE,0,0,RTS,"Mount Shasta Fish Hatchery, California",41.31306839,-122.312561
C17-055,8/24/17,High,CHIN,0,,60,TRUE,0,0,inland,"Feather River, California",40.25603485,-121.1524277
C17-056,9/7/17,High,CHIN,adult,,3,TRUE,0,0,SCS,"Trinity River, California",41.184532,-123.706795
C17-057,9/11/17,High,RT,catchable,,60,TRUE,0,0,RTS Rock Crk water,"Crystal Lake Hatchery, California",39.32225037,-120.5701904
C17-058,9/11/17,High,CHIN,adult,,1,TRUE,0,0,SCARF #1790  SCS,"San Joaquin , California",36.74862289,-120.5013504
C17-059,9/12/17,High,CHIN,NR,,60,TRUE,0,0,SCS,"Trinity River, California",41.184532,-123.706795
C17-060,9/12/17,High,CHIN,adult,,17,TRUE,0,0,,"Trinity River, California",41.184532,-123.706795
C17-061,9/14/17,High,CHIN,NR,,6,TRUE,0,0,,"Trinity River, California",41.184532,-123.706795
C17-062,9/13/17,High,CHIN,adult,,6,TRUE,0,0,SCS SJRRP,"San Joaquin , California",36.74862289,-120.5013504
C17-063,9/14/17,High,CHIN,adult,,1,TRUE,0,0,SCS SCARF,"San Joaquin , California",36.74862289,-120.5013504
C17-064,9/18/17,High,CHIN,adult,Paramyxo,35,TRUE,2,0.057142857,SCS,"Trinity River, California",41.184532,-123.706795
C17-065,9/18/17,High,SH,0,,60,TRUE,0,0,,"Warm Springs , California",37.48048019,-121.9169006
C17-066,11/18/17,High,CHIN,adult,,13,TRUE,0,0,SCARF batch 6-12,"San Joaquin , California",36.74862289,-120.5013504
C17-067,9/21/17,High,CHIN,adult,,14,TRUE,0,0,SCARF batch 13-19,"San Joaquin , California",36.74862289,-120.5013504
C17-068,9/22/17,High,CHIN,adult,,6,TRUE,0,0,SCS,"Feather River, California",40.25603485,-121.1524277
C17-069,9/23/17,High,CHIN,adult,,34,TRUE,0,0,SCS,"Feather River, California",40.25603485,-121.1524277
C17-070,9/25/17,High,CHIN,adult,,39,TRUE,0,0,SCARF batch 22-42,"San Joaquin , California",36.74862289,-120.5013504
C17-071,9/27/17,High,CHIN,adult,,20,TRUE,0,0,SCS,"Feather River, California",40.25603485,-121.1524277
C17-072,9/27/17,High,COHO,pre smolt,,60,TRUE,0,0,,"Monterey Bay, California",36.78715134,-121.9718475
C17-073,9/28/17,High,CHIN,adult,,10,TRUE,0,0,SCS batch 43-47,"San Joaquin , California",36.74862289,-120.5013504
C17-074,10/2/17,High,CHIN,adult,,60,TRUE,0,0,Inland FCS,"Feather River, California",40.25603485,-121.1524277
C17-075,10/3/17,High,CHIN,adult,,11,TRUE,0,0,SCARF batch 48-53,"San Joaquin , California",36.74862289,-120.5013504
C17-076,10/4/17,High,RT,NR,,10,TRUE,0,0,A10=RTC   C5=RTS,"Fillmore Trout Hatchery, California",34.39847183,-118.9133224
C17-077,10/4/17,High,CHIN,adult,,60,TRUE,0,0,Inland  ,"Feather River, California",40.25603485,-121.1524277
C17-078,10/9/17,High,LCT,fing,,6,TRUE,0,0,,"Wolf Creek, California",38.58472061,-119.6911469
C17-079,10/10/17,High,BK,fing,,15,TRUE,0,0,,"Slinkard , California",37.25510025,-119.6175232
C17-079,10/10/17,High,LCT,fing,,30,TRUE,0,0,,"Slinkard , California",37.25510025,-119.6175232
C17-080,10/11/17,High,CHIN,adult,,60,TRUE,0,0,FCS,"Feather River, California",40.25603485,-121.1524277
C17-081,10/10/17,High,CHIN,adult,,30,TRUE,0,0,KR-FR-17 pkg cool-rt on arrival,"Iron Gate, California",37.25510025,-119.6175232
C17-082,10/5/17,High,CHIN,adult,,5,TRUE,0,0,SCARF batch 54-57,"San Joaquin , California",36.74862289,-120.5013504
C17-083,10/12/17,High,CHIN,adult,,3,TRUE,0,0,SCS ,"Nimbus, California",38.62945175,-121.2159576
C17-084,10/16/17,High,CHIN,adult,,60,TRUE,0,0,FCS,"Feather River, California",40.25603485,-121.1524277
C17-085,10/16/17,High,CHIN,adult,,34,TRUE,0,0,FCS Coleman,"Nimbus, California",38.62945175,-121.2159576
C17-086,10/17/17,High,CHIN,yearling,,60,TRUE,0,0,FCS,"Iron Gate, California",37.25510025,-119.6175232
